,Close,High,Low,Open,Volume
2025-01-10,64.92606353759766,65.84064842621044,64.2020144417679,64.98322282173764,1886400
2025-01-13,66.04070281982422,66.22171688247846,64.5068659427894,64.76409721797948,1387500
2025-01-14,66.96481323242188,67.42210194814749,66.25029325418666,66.38366973531271,1148800
2025-01-15,68.59392547607422,69.58472749405661,68.46054898023755,69.34655414170912,1422300
2025-01-16,69.01311492919922,69.23223034944947,68.20331969265304,68.5748768202246,575300
2025-01-17,69.72762298583984,70.43261397277904,69.16553017509095,69.54660893803502,1086600
2025-01-21,70.53740692138672,70.99469559690387,69.97531414165935,70.13727751319111,961500
2025-01-22,69.28938293457031,70.19443861029167,69.27032499931805,70.05153316979023,740600
2025-01-23,68.46054077148438,69.38465443074269,67.25061621628966,69.27985758679753,1074500
2025-01-24,70.08012390136719,70.62315884648399,68.1175778310282,68.17473710889088,1906200
2025-01-27,71.06139373779297,72.35705727983202,69.77525916446002,69.85147637716196,1182100
2025-01-28,69.71810150146484,70.56599802408023,68.68919091161462,70.28018710407507,1535000
2025-01-29,65.58341217041016,68.66061514453331,65.49767325065865,67.0886695328227,3228000
2025-01-30,68.97500610351562,70.5660023945128,67.3744808430018,67.72697276190263,1834400
2025-01-31,69.67998504638672,70.28017918863115,68.9749940631749,68.9749940631749,1506200
2025-02-03,68.2890625,69.18459661269598,66.99339890785531,67.73649858925252,919800
2025-02-04,68.85114288330078,69.25127960083978,67.46021151144829,68.20331113642,959800
2025-02-05,69.52755737304688,69.9276867981594,67.52689571053875,69.42276053287844,1275400
2025-02-06,68.9654769897461,70.384988168845,68.57487646206981,70.22303202977128,1316700
2025-02-07,69.29890441894531,69.47991846091762,67.93655279153624,69.24174515031095,795400
2025-02-10,67.75555419921875,69.40370963727972,67.64122837967307,69.34655036174362,1011000
2025-02-11,68.16521453857422,68.33669963844822,66.68853688585509,66.73617446244874,976700
2025-02-12,67.09819030761719,67.26967539465085,66.11691735844191,66.5456264417895,1049200
2025-02-13,67.88893127441406,68.11757564700765,66.87907136421809,67.28872980220477,901500
2025-02-14,67.52690124511719,69.11790464513255,67.4983216079057,68.34621809805556,846800
2025-02-18,67.80318450927734,68.14615469945743,67.25062061749016,67.53643153213139,1118300
2025-02-19,66.58372497558594,67.41257064896281,65.84062546699317,67.41257064896281,1159000
2025-02-20,66.27886962890625,66.76474522536967,65.63103792311259,66.57420221279935,1164000
2025-02-21,65.60246276855469,66.58373572776989,64.84030520316857,66.57420675937243,1205100
2025-02-24,65.58341217041016,66.30746121169926,65.35476778259877,66.04070821450696,1124100
2025-02-25,66.59326171875,67.45068712435517,65.75488698061477,65.75488698061477,1445000
