Date,Close,High,Low,Open,Volume
2025-01-10,132.23355102539062,132.69732188538177,120.97480649559708,124.5764234107477,1506000
2025-01-13,131.0790557861328,132.32236273368292,128.52339270408402,131.2369384233641,1140400
2025-01-14,134.23663330078125,134.2662494697261,130.70410339457808,131.61190597423823,891900
2025-01-15,134.45372009277344,136.2101230524481,132.68745511432027,136.1706599208169,1007600
2025-01-16,135.35166931152344,135.82530220393474,133.40778247528178,134.58201021516075,664900
2025-01-17,135.28260803222656,136.47655983713082,134.72015672672072,136.15093251128826,641500
2025-01-21,138.90394592285156,140.24591825716848,135.6378259546104,135.67728908656795,791300
2025-01-22,139.624267578125,139.70320890014565,137.6902428299136,138.98289003941912,666900
2025-01-23,141.2918701171875,141.69643875456867,138.8842124444539,138.9730157873372,570300
2025-01-24,141.04441833496094,142.3014500113972,139.9160635923983,141.38094174347884,404400
2025-01-27,139.747802734375,140.76728048589328,139.00546368601158,139.52015632169633,774100
2025-01-28,140.34165954589844,141.15329079048433,139.44096634654284,140.50993634766948,518200
2025-01-29,139.85667419433594,141.1137058286093,138.73821190615303,140.60890562983778,605900
2025-01-30,140.46044921875,142.50929713564378,139.87647945961413,140.4703416356598,725500
2025-01-31,141.05430603027344,142.70724576693948,139.84676668443402,141.776860216226,872100
2025-02-03,137.7979278564453,140.1437144770086,137.49109679165414,138.23343585921742,953700
2025-02-04,138.57984924316406,139.4310652963561,137.25354042395895,137.25354042395895,618100
2025-02-05,141.3413543701172,141.46012378201232,139.2133067551297,140.14370742277828,587100
2025-02-06,141.99461364746094,142.5686758626805,140.5495203841394,141.27205946433722,543500
2025-02-07,141.27206420898438,142.80623458106265,140.94543321857338,142.2420647633902,671900
2025-02-10,141.86593627929688,142.37072137163824,141.11370484901693,141.80655157465975,528000
2025-02-11,141.56900024414062,142.09358528193715,140.8761535058175,140.98503050062016,397600
2025-02-12,140.50003051757812,141.17309242397718,139.32218350857443,140.40106104214598,509900
2025-02-13,140.1536102294922,141.01471864262828,138.82728639524922,141.01471864262828,408200
