Date,Close,High,Low,Open,Volume
2025-01-10,197.2306365966797,197.41789575812197,193.9881446615645,196.82656765925657,595500
2025-01-13,200.8870849609375,201.11375998838065,196.13666935894366,196.27464742414574,414700
2025-01-14,204.4154052734375,204.49425203313527,200.94622303914403,201.4587194579387,332500
2025-01-15,208.42662048339844,210.4864562251595,205.9331501502737,207.51990536576042,680500
2025-01-16,210.73284912109375,211.895804925002,207.9634075964942,207.9634075964942,595900
2025-01-17,213.25587463378906,214.41883038042323,211.69868513013304,212.43785650625887,510600
2025-01-21,217.00100708007812,218.2033937743194,213.78808077164368,215.00031767081188,375100
2025-01-22,216.24212646484375,218.70603105961618,215.02002437198374,218.1639690410702,335600
2025-01-23,216.32098388671875,218.2033956607316,214.142885500572,216.59694001186662,347400
2025-01-24,214.92147827148438,217.10941172703355,213.60081397292657,216.222412083932,302300
2025-01-27,220.83485412597656,221.05166390069468,214.3301398069759,214.85248639191448,309200
2025-01-28,217.31639099121094,221.2783538948865,216.57721959328165,221.2783538948865,274200
2025-01-29,214.8229217529297,218.97212879917367,214.73422479396993,217.03058575297194,226800
2025-01-30,217.44451904296875,219.248099060169,215.69022012670456,216.3012636705663,213900
2025-01-31,217.0404510498047,220.21396169120155,216.1633015270883,217.1685789139764,411300
2025-02-03,213.5121307373047,215.16788255957331,210.24992323425022,214.9313422882546,310100
2025-02-04,213.9950714111328,215.877483309864,212.7236880717343,212.89123179892596,265100
2025-02-05,212.43785095214844,214.70464612069912,211.24531454624594,214.69478087798143,257100
2025-02-06,212.19146728515625,215.3255467197388,211.2157556491265,213.8077881021727,271100
2025-02-07,211.2946014404297,214.22172129673189,210.02323328878902,212.9602033495994,225200
2025-02-10,213.66981506347656,214.0246179359571,210.91023883734786,213.0587564817997,227700
2025-02-11,213.53182983398438,216.912299694582,212.54626800335228,213.07846477496238,199600
2025-02-12,211.2354736328125,212.5758383536367,209.34319668079257,210.358324185702,228800
2025-02-13,214.14288330078125,214.606098585767,211.13691657006976,211.8958034256712,284000
2025-02-14,213.2952880859375,217.62190389055087,212.94048522785732,215.61136438708314,299600
2025-02-18,216.3505401611328,216.86302149220154,212.75323040818492,213.275576982319,360300
2025-02-19,214.58639526367188,217.06016533785166,213.2164647796029,215.14817278343563,549700
2025-02-20,215.29600524902344,218.39066917449767,208.70259338881527,208.70259338881527,454300
2025-02-21,212.3294677734375,216.01545982200645,210.87084030604876,215.2960038131466,350900
2025-02-24,209.72756958007812,211.45230285781153,204.40552644284088,211.16648149309506,393000
2025-02-25,211.87608337402344,213.93591908018843,209.5304563853245,210.47658734456158,385300
2025-02-26,207.94371032714844,213.53184448564926,207.8747137757995,212.15204880500045,372400
2025-02-27,206.47520446777344,210.2499081010859,206.22881400898135,207.94369701602716,347700
2025-02-28,207.25379943847656,207.78601127088658,204.39567602517187,206.88914635816352,550800
2025-03-03,204.10986328125,209.06723813827426,203.3214108007742,208.24922000564766,370700
2025-03-04,203.5677947998047,206.82015177948784,202.2175648943589,204.43507896616836,496900
2025-03-05,207.4016571044922,207.68746345022186,204.01132162400384,204.01132162400384,322800
2025-03-06,208.48574829101562,209.4121788413224,205.26297185130647,205.63747513022165,315200
2025-03-07,212.2013397216797,212.83209876419696,207.35237676261278,207.95357014989347,398700
2025-03-10,209.33334350585938,213.35443790015088,208.29851553194894,210.73285465083487,387600
2025-03-11,203.0355987548828,210.20063787807294,201.89235839617757,210.0232439570342,314700
2025-03-12,201.79379272460938,207.31294520768327,201.64596445961732,203.55794185359755,325300
2025-03-13,199.0736541748047,203.27214246718273,197.87126745022334,201.29116845626487,354300
2025-03-14,204.405517578125,204.780035885933,200.51255135633986,200.51255135633986,296300
