,Close,High,Low,Open,Volume
2025-01-10,33.75251007080078,34.391833641081085,33.72430219300425,34.28841312434353,3116400
2025-01-13,33.235408782958984,33.72430350791218,32.737113822711784,33.65849110133264,11761600
2025-01-14,33.58327865600586,33.63028700576535,33.08498010633518,33.16019633515611,5434400
2025-01-15,33.65848922729492,33.724301630210164,33.21660646293641,33.21660646293641,5879400
2025-01-16,33.743106842041016,33.81832306881019,33.25421212756268,33.35763264611674,5777500
2025-01-17,34.12857818603516,34.20379440651894,33.818320242806536,33.84652453223456,3860400
2025-01-21,34.53285598754883,34.57986433152971,34.109773718707366,34.18498993828218,6168300
2025-01-22,34.38242721557617,34.51405201363418,34.16618596355134,34.48584772448082,4160700
2025-01-23,34.833717346191406,34.93713786570014,34.69269229945806,34.73970064836917,2880800
2025-01-24,35.642269134521484,35.689277477201664,34.86192060381186,34.87132083774524,5306000
2025-01-27,37.24057769775391,37.32519414874137,36.56364608985423,36.75168304610488,6621300
2025-01-28,36.82689666748047,37.315791332282565,36.73287998007907,36.85510454290628,3461600
2025-01-29,36.91151428222656,37.268784161306094,36.87390975798675,37.09015101501975,3348400
2025-01-30,37.306396484375,37.39101294985573,37.02434279494167,37.2405840763908,2726700
2025-01-31,37.26878356933594,37.466220767859554,37.17476688046949,37.32519573455988,2331700
2025-02-03,37.3628044128418,37.43801704777727,36.98673047864391,37.06194311357938,3108600
2025-02-04,37.82349395751953,37.842298014242864,37.4662240527904,37.58844862823852,4911400
2025-02-05,38.641448974609375,38.69786114226167,38.34059125347767,38.56623633757992,5282400
2025-02-06,39.13034057617188,39.13974439662435,38.72606237287534,38.82008264486678,4910300
2025-02-07,39.261966705322266,39.290174581132064,38.96110899773411,39.261966705322266,5061200
2025-02-10,39.76966857910156,39.77907240061796,39.42180249964342,39.48761490422991,4792300
2025-02-11,39.97650909423828,39.99531315051934,39.42180198672165,39.61923919791223,5919400
2025-02-12,40.183349609375,40.183349609375,39.56283010611872,39.6380427437674,5054700
2025-02-13,37.24057769775391,37.24057769775391,36.15936788919266,36.36620889971904,11988600
2025-02-14,36.49783706665039,36.84570313663816,36.4320246638556,36.66706998426757,7052200
2025-02-18,35.85851287841797,36.18757847311945,35.72688807514013,36.12176248497363,5645300
