,Close,High,Low,Open,Volume
2025-01-10,275.87530517578125,281.21084703385594,275.3573866598032,280.9470118803546,3946000
2025-01-13,277.1652526855469,278.0154180853257,273.96001461192446,276.49097740530976,3394300
2025-01-14,275.16192626953125,278.8460156429295,273.01208882264206,278.52352064160254,2238900
2025-01-15,275.8655090332031,278.16195132158504,274.2140269080682,277.8492379414672,2867800
2025-01-16,273.3638610839844,274.5463029585431,270.2270351426109,273.8524645561854,3403700
2025-01-17,274.5463256835937,277.6049586222736,273.617967080773,274.5756407014728,3312800
2025-01-21,276.16845703125,276.45185541251146,272.3769189069526,274.3606479318005,3858600
2025-01-22,274.93719482421875,277.06749892236803,274.0088362474152,276.8427305769338,3660600
2025-01-23,277.9469909667969,278.5040061363477,274.2531495519734,274.35087622027936,2279400
2025-01-24,278.9534912109375,280.31182320359085,276.82318718961494,278.0251624896038,2523000
2025-01-27,286.4096069335937,286.74185374757866,279.295540896172,280.0772945970786,4343000
2025-01-28,284.5138244628906,287.7776924062407,283.39004232840057,285.7353332660303,3180100
2025-01-29,283.4975280761719,286.4584941202102,283.390049613289,284.7386001381401,2358300
2025-01-30,283.7027282714844,285.4225922208349,282.7645881296684,284.27927679210643,2125200
2025-01-31,282.1197204589844,284.61158680088903,280.80048482186,283.22393950493694,2556500
2025-02-03,283.4388732910156,284.2695051903796,277.7124546892184,280.4779373274876,3048800
2025-02-04,283.165283203125,284.0154784082978,281.7971992634112,283.1555314113368,2976900
2025-02-05,282.2467041015625,283.6538846641092,279.813468047239,283.3900494918791,2362900
2025-02-06,287.650634765625,290.3770506131791,283.70274000466867,284.9437821439112,3590000
2025-02-07,287.5920104980469,290.08390626140283,287.1229702203262,287.65064053276194,2858000
2025-02-10,301.3901672363281,303.20775776793573,294.63766393350744,295.3803209035249,8052000
2025-02-11,303.139404296875,304.48795485819096,299.19150910872537,300.364139728396,4180400
2025-02-12,300.5888671875,303.0221029775111,298.8005617484397,302.5237178843321,3110200
2025-02-13,302.9537353515625,304.4293276202057,298.6638116766111,300.491184187795,3096800
2025-02-14,301.5172119140625,303.9113810245638,300.764773250015,303.12962734300777,2674400
2025-02-18,297.88201904296875,300.34459995384805,296.62144339020193,300.34459995384805,3367800
2025-02-19,295.0578918457031,296.86573080838224,292.6832859295637,296.40644231323665,2990700
2025-02-20,296.142578125,296.22077138761307,291.3542696486671,293.97317732836046,3020000
2025-02-21,297.8624267578125,298.9862087056066,294.71581941079666,296.99272814189766,3036700
2025-02-24,300.5595703125,303.36414968851034,297.18819416454835,298.0481411137065,3397600
2025-02-25,303.6377868652344,304.60521233705106,300.97000078532363,302.1328796030801,3891600
2025-02-26,297.3347473144531,307.3804335464192,296.75819879380595,304.5954176023755,4140900
2025-02-27,302.88531494140625,304.6735905905422,297.2859082181942,298.23380018030184,3350400
2025-02-28,301.30224609375,301.4879178248568,296.9536924774963,300.5986558027121,4972900
2025-03-03,299.0711669921875,304.18196441744425,297.2430520328172,302.82562783337033,4371300
2025-03-04,300.5257568359375,307.5629599520592,299.36600210299616,299.36600210299616,3954500
2025-03-05,302.177001953125,303.1696592603043,298.16696037506097,298.786160177128,2327500
2025-03-06,305.046875,306.0100779305287,299.1596183997391,302.5209455760425,2954900
2025-03-07,315.77960205078125,317.6273631947916,305.0272302822741,305.4891705682767,7607600
2025-03-10,311.80889892578125,320.7233480889441,310.3247870821667,314.60018696698194,4707600
2025-03-11,301.4988098144531,312.2511817353279,301.05651570667305,312.1725370079036,4513100
2025-03-12,294.2650451660156,301.17447385832907,291.26736709671,298.4814766421983,4546200
2025-03-13,292.3976135253906,298.2553858887404,292.1715474296361,295.2773542515933,4178600
2025-03-14,294.6876525878906,295.5132722831682,290.63831881831806,291.8767183670582,2696800
2025-03-17,298.75665283203125,299.9950523405422,294.88422483973767,296.13243244356164,2758400
2025-03-18,298.3930053710937,299.7395038959387,297.08579921610414,299.7395038959387,2435400
2025-03-19,301.65606689453125,302.79614548561005,298.42248487221,298.7762961603016,2812200
2025-03-20,301.7347106933594,304.3490932191895,300.270274952952,302.7470441907068,2723500
2025-03-21,300.2014465332031,301.7346888064314,296.46663176388824,301.1351652226197,6016100
2025-03-24,300.4275207519531,302.6684156729185,299.30705829438216,301.0466905375736,3443400
2025-03-25,301.65606689453125,303.3662147753244,298.8156185237035,301.6658749897505,2657100
2025-03-26,308.2018127441406,308.67359111794747,302.51113795560514,302.6192369612126,2624400
2025-03-27,307.3270874023437,311.209353344051,305.3515511136978,309.7547258785089,3119500
2025-03-28,301.8231201171875,304.6832145368178,300.74198013128665,303.70036545766675,3211600
2025-03-31,307.0125732421875,307.8283548043453,299.2185869591262,299.7689800639719,4418800
2025-04-01,308.2509765625,309.3812470599439,305.6169481002086,307.7103915460355,2411200
2025-04-02,306.2361145019531,308.5458159244146,304.51612854818865,307.3467388025947,2776800
2025-04-03,312.8114013671875,314.2365446924713,305.9609413029636,306.0395860350193,7023900
2025-04-04,294.9628295898437,309.5581447526773,294.166724216796,309.17484919988635,8831100
2025-04-07,294.74664306640625,299.65105067811146,285.51767524226614,287.5816644356236,7725900
2025-04-08,294.6876525878906,302.9632557726959,289.8618895720798,298.5699187957871,5562500
2025-04-09,298.746826171875,306.3049387103918,291.6211696689329,292.3091760875772,8265700
2025-04-10,301.5184326171875,302.3538603147782,291.8275553088192,296.1717313456143,6049500
2025-04-11,304.5849304199219,305.55797142601057,298.7468043600865,301.213765201885,4439900
2025-04-14,310.6491394042969,312.7426129020651,305.7938621824256,307.0715540853703,4068300
2025-04-15,307.1207275390625,311.7597769435732,306.4916896564685,310.708121105336,2901200
2025-04-16,303.7986755371094,308.89966497935984,302.0983357249674,308.19201239794427,3098900
2025-04-17,305.9609375,307.6219550124511,301.8624732193046,303.91662440461675,2728500
2025-04-21,303.4251708984375,305.94126215797525,299.8869081915333,305.66606561378126,2669900
2025-04-22,313.60748291015625,314.5117172948157,305.8528189775768,306.4130501726101,4200700
2025-04-23,313.0177917480469,314.41342067144626,309.39107617435434,313.03743793211794,3210100
2025-04-24,310.79656982421875,313.4207903400655,308.15270312261714,312.9686581201129,2479500
2025-04-25,311.3076171875,316.2611850952444,309.6269536094736,311.0717429994751,2282900
2025-04-28,311.3764343261719,312.5656733898087,308.8603429217925,312.2511844598929,2578300
2025-04-29,309.1060485839844,311.2978129219264,307.6317749023437,310.63929081335664,3164500
