,Close,High,Low,Open,Volume
2025-01-10,177.50584411621094,187.0779531328656,173.0630504107051,184.9889520652925,4642100
2025-01-13,179.02598571777344,180.8011546709454,174.7008923138813,174.9656838723526,2381500
2025-01-14,183.2138061523437,183.4688105922533,178.43756102079828,179.76156382667378,1554500
2025-01-15,184.41030883789065,186.49930985270592,183.3510976880568,185.361636954916,1672300
2025-01-16,187.4212188720703,188.2646639661301,184.16512363661425,184.7830005558233,1502000
2025-01-17,185.26356506347656,189.17676075522184,184.9987734868912,187.6271748288802,1519000
2025-01-21,186.09719848632807,189.5984810244719,185.86181324311767,186.5679540077006,1609200
2025-01-22,181.683837890625,188.1960137216789,181.3405695928012,187.3427664782957,1856800
2025-01-23,181.10519409179688,184.4005127889617,180.66385983946336,181.68383266630187,2241700
2025-01-24,182.4880523681641,182.9097674369401,180.3598129504593,180.99730905460385,1215500
2025-01-27,189.47097778320312,189.54943953051315,183.60610059847485,183.7139836303951,1518700
2025-01-28,187.283920288086,189.2061808166384,186.5679624196001,188.3823548758302,875600
2025-01-29,187.1367950439453,189.235598210964,186.1560456207581,186.3129691200797,724800
2025-01-30,190.09866333007807,190.6674997938398,188.0979261175304,189.10811179571047,879600
2025-01-31,188.6275329589844,190.83421909800143,188.5784924962188,190.2653826530268,1619400
2025-02-03,188.2842559814453,189.0590563482017,183.88070097854256,187.20544067571063,1223700
2025-02-04,187.1956481933593,189.75540493113184,186.81315649530367,187.4996781373204,1109100
2025-02-05,189.29444885253903,189.6082958645632,187.24468606229755,189.6082958645632,1288600
2025-02-06,188.1862030029297,195.2083574582037,186.25412545341288,191.24613639645747,2641200
2025-02-07,186.57778930664065,189.049267259078,184.41032633818003,188.3039030303341,1928100
2025-02-10,182.9882354736328,186.4895032531206,181.95844555082496,186.0775902770073,1544200
2025-02-11,185.78335571289065,187.18583516732025,181.18365349715768,183.3020608739484,1374600
2025-02-12,185.685287475586,185.8127896876221,182.4488114315897,184.46915282052512,2641300
2025-02-13,189.05908203125,189.3631119765772,184.586866783104,186.34240177308124,1889100
2025-02-14,184.0180206298828,188.98061035910024,182.2232473743469,188.41177389299745,3917900
2025-02-18,185.31260681152344,187.1760397578914,184.1160912773969,184.61628307784025,3622000
2025-02-19,187.91159057617188,188.0979203910853,184.3612675804383,185.0674083439517,1142800
2025-02-20,185.5381774902344,186.8229718661524,182.0271075580348,186.342399238593,1382200
2025-02-21,182.08595275878903,186.09721455602647,181.8309483153625,185.2929927960652,1428000
2025-02-24,185.1164703369141,186.6366350730881,182.89998182784765,183.0470882685855,2009400
2025-02-25,186.81314086914065,187.7350476963276,185.2831742048934,186.58757269814217,912200
2025-02-26,184.8026123046875,187.2741051172519,183.9395629620048,186.4502791680801,1269200
2025-02-27,191.3049774169922,191.4226625573132,185.7441300610978,186.80334121913225,1397600
