Date,Close,High,Low,Open,Volume
2025-01-10,137.15892028808594,139.97633985104727,136.07233692921028,139.4282356062304,9632700
2025-01-13,138.9474639892578,139.56287085532233,136.6781484195592,137.30316574499173,8101400
2025-01-14,139.3801727294922,139.5628741690216,138.04358522275172,138.64938164383193,6996400
2025-01-15,139.21669006347656,140.58212345651117,138.6301293049059,139.89941409622168,7141600
2025-01-16,140.9090576171875,141.1494511344406,138.16858032397587,138.51474757571856,5068000
2025-01-17,142.55337524414062,142.90915300318906,141.51487334675986,142.0437420916007,7338900
2025-01-21,142.8418426513672,144.02457474537982,142.09181598955848,142.630295164964,7456200
2025-01-22,142.39952087402344,143.70726238318366,142.1110456772682,142.5341406761815,5905100
2025-01-23,142.90914916992188,143.21685994865112,140.97639036057294,142.78415450446346,4759100
2025-01-24,143.3899383544922,143.5726397979776,142.43798929784808,143.10147783578654,4509600
2025-01-27,148.66897583007812,149.49593016323558,145.1015293757999,145.12076496655894,9820600
2025-01-28,144.4765167236328,148.6689806244415,144.35150738835287,148.22665005745972,6349700
2025-01-29,144.59190368652344,146.15927428356648,144.4572838892132,145.32270944831404,4874100
2025-01-30,146.0631103515625,147.19777550026762,144.8419217215245,145.4669390621752,4671300
2025-01-31,144.8996124267578,145.86118658615237,144.49575304050697,144.96691498823765,4905500
2025-02-03,144.49574279785156,145.3226971032101,143.11107375888324,144.00533062095082,7196200
2025-02-04,137.9762725830078,142.07257295777725,137.50509599297558,140.48598156530232,12804900
2025-02-05,140.06289672851562,140.187891392992,137.2166307374628,137.8801192604845,9248100
2025-02-06,139.76483154296875,141.2552599824671,138.428243841688,140.63985301221825,5604900
2025-02-07,139.02438354492188,139.57247314596128,138.37050553474063,139.4378533604028,5872300
2025-02-10,138.80323791503906,138.9667037639585,137.51471737054072,138.80323791503906,8715400
2025-02-11,140.0436553955078,140.1205830864319,137.8897240670035,138.8224521448301,6354000
2025-02-12,138.45706176757812,139.21669886071828,137.53394416351978,138.50512873524713,6658200
2025-02-13,139.02438354492188,139.37055080385167,138.0820450460126,138.6878267447976,7175300
2025-02-14,137.88011169433594,140.55328655890912,137.8224195950577,139.1109253871269,5001800
2025-02-18,138.56285095214844,138.61091792517536,136.1589154024752,137.40895015033874,8738700
2025-02-19,140.2071075439453,140.32249173283466,138.61089112618436,138.6878188095957,5777300
2025-02-20,143.37071228027344,143.45725043277383,139.42825237851866,139.53402612239375,6789800
2025-02-21,147.6016387939453,148.6112946322391,143.1783916321143,144.22651865474836,10604400
2025-02-24,147.9381866455078,150.3132759344686,146.27465282658818,146.48620031023742,7187000
2025-02-25,150.40943908691406,152.37105872996509,148.08243121424238,148.84206839900523,9474600
2025-02-26,145.68809509277344,149.63055500133734,145.33231735024145,149.59209849097869,9076500
2025-02-27,146.17849731445312,146.82275019425393,144.16879631467646,145.10152435605605,6731000
2025-02-28,147.57278442382812,149.14015496704687,146.49582608232942,147.79394236771654,8455500
2025-03-03,149.99595642089844,150.14979713329802,144.716909073604,145.53425296725504,8321700
2025-03-04,148.26512145996094,153.9960952130957,148.04396351237085,151.29407418235206,10274200
2025-03-05,147.96701049804688,149.37090030897534,146.86119160441748,147.05350346821464,5578700
2025-03-06,148.66897583007812,149.01514310145697,146.66889989238433,148.24588086811988,8421000
2025-03-07,149.81851196289062,152.8742448740742,148.1984871202527,148.6641193690979,8997700
2025-03-10,151.57435607910156,155.28974847157448,150.72068456896542,151.21543274060488,11156900
2025-03-11,147.77166748046875,151.38035110683902,147.26722385469012,151.1281218928577,7981600
2025-03-12,143.73614501953125,145.0554488419775,142.12581546524558,143.1249924628868,8330200
2025-03-13,143.9010467529297,145.97700846132554,143.62942670152705,143.93014784399548,5351100
2025-03-14,144.14356994628906,144.696520297143,142.6787607116238,142.7272674655522,5277500
2025-03-17,146.811279296875,147.1314061117276,144.66741990341504,144.76441860955686,5449500
2025-03-18,144.53160095214844,146.77247371562,144.298777427849,145.51137219615026,8158600
2025-03-19,143.6779327392578,144.42489527799032,142.39742553000204,143.72643949152038,6080100
2025-03-20,142.74664306640625,143.6391257971734,142.25190975446097,143.1443776830466,4536400
2025-03-21,141.09751892089844,143.28018942095346,140.41846883687322,142.60113933692824,11574800
2025-03-24,142.06759643554688,142.3295210433665,140.4960783929928,141.1363319666933,5968900
2025-03-25,141.184814453125,141.92208147725748,140.4960689778422,141.77656123725092,4763300
2025-03-26,144.1920623779297,144.8614170299797,141.3885439846607,141.63106292803064,5882200
2025-03-27,145.19125366210938,145.909115134574,144.62860788134245,145.11364581626052,5397500
2025-03-28,144.80322265625,146.85008324069716,142.7078553200782,145.9382095961308,8550900
2025-03-31,145.45318603515625,148.0238813062064,145.26886924172553,145.70540044595504,9985700
2025-04-01,145.19125366210938,146.27773389962724,144.22117779227327,145.98672298042283,6072800
2025-04-02,144.65769958496094,145.99640893515095,143.63913182948465,145.7344843226829,5866200
2025-04-03,146.84039306640625,149.44020433170178,146.3456596564757,147.1508244781007,8216200
2025-04-04,142.2228240966797,150.2841522195872,142.05791297480522,148.411912892851,12911400
2025-04-07,138.90516662597656,141.72809096898655,136.46057128135678,137.09112948012915,14423200
2025-04-08,136.10165405273438,141.0490323458412,134.9860578673889,139.64242522727702,9488900
2025-04-09,141.23333740234375,141.58256529537036,134.19059216218696,136.05313599093463,14067000
2025-04-10,139.82672119140625,142.73694850756056,138.64322756532897,141.06841699545754,10980300
2025-04-11,140.10804748535156,140.94231330590762,137.8671746469998,140.806503279407,8563300
2025-04-14,142.358642578125,142.775768122539,139.20589580893315,139.8461494745855,5393800
